added_date,estimated_duration,start_date,end_date,real_duration,returns,software,dev,squad,client,status
2018-08-03,2,2018-09-17,2018-09-18,2,1,C,Emanuelly,Epsilon,Santos Gomes - ME,Concluído
2018-08-03,11,2018-10-19,2018-11-02,11,0,B,Maria Eduarda,Epsilon,Martins,Concluído
2018-08-03,20,2018-10-03,2018-10-19,13,1,B,Emanuelly,Chi,Sales,Concluído
2018-08-06,7,2018-10-12,2018-10-23,8,0,D,Valentina,Kappa,Santos Rodrigues S.A.,Concluído
2018-08-06,10,2018-08-31,2018-09-14,11,0,D,Agatha,Epsilon,Fogaça Pinto e Filhos,Concluído
2018-08-06,3,2018-08-17,2018-08-17,1,0,G,Mirella,Theta,Silveira Nunes - EI,Concluído
2018-08-06,3,2018-08-24,2018-08-24,1,0,C,Carolina,Theta,Ferreira,Concluído
2018-08-07,6,2018-10-05,2018-10-12,6,0,E,Mirella,Epsilon,Martins - EI,Concluído
2018-08-07,12,2018-10-05,2018-10-12,6,2,D,Carolina,Kappa,Ribeiro,Concluído
2018-08-07,12,2018-10-16,2018-10-31,12,1,G,Lara,Theta,Ramos,Concluído
2018-08-07,20,2018-11-02,2018-11-19,12,3,B,Ana Clara,Theta,Carvalho,Concluído
2018-08-07,19,2018-09-11,2018-10-01,15,1,E,Helena,Theta,Silveira Nunes - EI,Concluído
2018-08-07,6,2018-10-26,2018-11-01,5,2,C,Agatha,Kappa,Alves,Concluído
2018-08-07,7,2018-10-23,2018-11-01,8,0,G,Ana Clara,Chi,Aragão,Concluído
2018-08-08,4,2018-10-10,2018-10-12,3,0,D,Emanuelly,Kappa,Moura,Concluído
2018-08-08,5,2018-09-12,2018-09-17,4,0,G,Brenda,Epsilon,Peixoto Martins S/A,Concluído
2018-08-08,1,2018-08-10,2018-08-10,1,1,B,Ana Clara,Epsilon,Silveira Mendes S.A.,Concluído
2018-08-08,16,2018-08-31,2018-09-14,11,1,D,Emanuelly,Epsilon,Moreira - EI,Concluído
2018-08-09,18,2018-11-02,2018-11-23,16,1,G,Valentina,Theta,Azevedo Caldeira - ME,Concluído
2018-08-09,16,2018-09-07,2018-09-27,15,1,G,Valentina,Chi,Nunes,Concluído
2018-08-09,19,2018-09-27,2018-10-16,14,0,F,Helena,Kappa,Nascimento Viana - ME,Concluído
2018-08-10,12,2018-10-24,2018-11-09,13,0,B,Lara,Kappa,Fernandes,Concluído
2018-08-10,6,2018-11-06,2018-11-14,7,3,E,Emanuelly,Kappa,Melo Cardoso Ltda.,Concluído
2018-08-10,9,2018-10-05,2018-10-16,8,0,E,Emanuelly,Kappa,Moura,Concluído
2018-08-10,17,2018-09-18,2018-10-04,13,0,A,Emanuelly,Kappa,Moura,Concluído
2018-08-10,11,2018-08-27,2018-08-31,5,0,B,Maria Eduarda,Epsilon,Cavalcanti,Concluído
2018-08-10,9,2018-10-26,2018-11-02,6,0,E,Lara,Kappa,da Cruz da Conceição Ltda.,Concluído
2018-08-10,6,2018-10-01,2018-10-08,6,0,E,Mirella,Epsilon,Araújo,Concluído
2018-08-10,14,2018-08-27,2018-09-12,13,0,F,Carolina,Kappa,Castro - ME,Concluído
2018-08-10,5,2018-10-05,2018-10-10,4,0,D,Brenda,Epsilon,Barbosa,Concluído
2018-08-10,20,2018-09-19,2018-10-10,16,0,C,Ana Clara,Kappa,Castro - ME,Concluído
2018-08-10,8,2018-09-21,2018-09-28,6,0,A,Carolina,Epsilon,Gonçalves Pinto - ME,Concluído
2018-08-10,10,2018-10-05,2018-10-15,7,0,A,Carolina,Kappa,da Cruz,Concluído
2018-08-10,19,2018-08-31,2018-09-11,8,0,B,Valentina,Kappa,Melo,Concluído
2018-08-10,17,2018-10-25,2018-11-13,14,0,D,Lara,Epsilon,Teixeira S/A,Concluído
2018-08-10,2,2018-10-05,2018-10-05,1,1,D,Helena,Zeta,Pinto da Cruz - EI,Concluído
2018-08-10,20,2018-09-04,2018-09-28,19,3,A,Emanuelly,Epsilon,Aragão - EI,Concluído
2018-08-10,11,2018-09-11,2018-09-14,4,0,E,Valentina,Theta,Pereira Oliveira S.A.,Concluído
2018-08-10,12,2018-10-26,2018-11-14,14,1,G,Ana Clara,Kappa,Cavalcanti,Concluído
2018-08-13,1,2018-10-08,2018-10-08,1,0,D,Valentina,Kappa,da Cruz,Concluído
2018-08-13,15,2018-10-29,2018-11-09,10,0,B,Agatha,Kappa,Almeida Carvalho S.A.,Concluído
2018-08-13,5,2018-08-22,2018-08-27,4,0,D,Emanuelly,Kappa,Rodrigues,Concluído
2018-08-13,6,2018-10-25,2018-10-30,4,0,C,Lara,Kappa,Ferreira,Concluído
2018-08-13,9,2018-09-26,2018-10-02,5,0,E,Carolina,Theta,Azevedo Caldeira - ME,Concluído
2018-08-13,18,2018-08-14,2018-09-07,19,1,C,Maria Eduarda,Kappa,Nunes,Concluído
2018-08-14,9,2018-11-07,2018-11-12,4,0,G,Helena,Kappa,Barros,Concluído
2018-08-14,8,2018-09-05,2018-09-14,8,1,A,Valentina,Epsilon,Duarte Ltda.,Concluído
2018-08-14,19,2018-11-06,2018-11-27,16,0,C,Emanuelly,Chi,Vieira,Concluído
2018-08-14,14,2018-10-08,2018-10-26,15,0,B,Emanuelly,Kappa,Santos Rodrigues S.A.,Concluído
2018-08-14,9,2018-10-04,2018-10-15,8,0,E,Emanuelly,Kappa,Campos - ME,Concluído
2018-08-15,4,2018-10-04,2018-10-05,2,0,A,Helena,Epsilon,Moreira - EI,Concluído
2018-08-15,19,2018-08-31,2018-09-13,10,1,A,Emanuelly,Kappa,Alves,Concluído
2018-08-15,16,2018-11-09,2018-11-16,6,0,B,Helena,Epsilon,Ramos Jesus S.A.,Concluído
2018-08-15,13,2018-09-19,2018-10-05,13,0,A,Helena,Theta,Cunha S/A,Concluído
2018-08-15,20,2018-11-07,2018-11-23,13,0,E,Ana Clara,Epsilon,Ribeiro,Concluído
2018-08-15,4,2018-11-02,2018-11-08,5,1,A,Maria Eduarda,Epsilon,Farias,Concluído
2018-08-15,10,2018-11-02,2018-11-09,6,2,E,Helena,Kappa,Melo,Concluído
2018-08-16,9,2018-08-28,2018-09-06,8,2,G,Helena,Kappa,Santos Gomes - ME,Concluído
2018-08-16,18,2018-08-29,2018-09-24,19,0,E,Valentina,Kappa,Monteiro Ltda.,Concluído
2018-08-16,9,2018-09-28,2018-10-05,6,0,F,Maria Eduarda,Epsilon,Araújo,Concluído
2018-08-16,13,2018-09-20,2018-10-02,9,0,D,Carolina,Theta,Moreira - EI,Concluído
2018-08-16,7,2018-10-15,2018-10-18,4,1,C,Maria Eduarda,Epsilon,Lopes,Concluído
2018-08-16,11,2018-11-12,2018-11-19,6,1,B,Lara,Epsilon,Rezende,Concluído
2018-08-17,13,2018-10-26,2018-11-08,10,2,E,Helena,Kappa,Teixeira S/A,Concluído
2018-08-17,2,2018-09-21,2018-09-21,1,0,G,Maria Eduarda,Zeta,Martins - EI,Concluído
2018-08-17,19,2018-09-19,2018-10-05,13,2,B,Lara,Epsilon,Correia,Concluído
2018-08-17,11,2018-09-11,2018-09-19,7,0,A,Mirella,Kappa,Cavalcanti,Concluído
2018-08-17,2,2018-10-05,2018-10-09,3,0,G,Valentina,Kappa,Santos S.A.,Concluído
2018-08-17,15,2018-11-14,2018-11-26,9,0,B,Lara,Epsilon,Santos S.A.,Concluído
2018-08-17,2,2018-09-14,2018-09-17,2,0,D,Helena,Theta,Martins e Filhos,Concluído
2018-08-17,19,2018-08-20,2018-09-07,15,0,C,Ana Clara,Chi,Monteiro,Concluído
2018-08-17,17,2018-11-09,2018-11-28,14,0,G,Brenda,Epsilon,Moura,Concluído
2018-08-17,6,2018-10-16,2018-10-22,5,0,C,Ana Clara,Epsilon,da Luz,Concluído
2018-08-17,3,2018-10-30,2018-11-02,4,2,E,Maria Eduarda,Zeta,Campos S.A.,Concluído
2018-08-17,9,2018-08-24,2018-08-31,6,0,C,Maria Eduarda,Epsilon,Martins - EI,Concluído
2018-08-17,5,2018-08-20,2018-08-24,5,0,G,Lara,Epsilon,Alves Duarte Ltda.,Concluído
2018-08-17,13,2018-08-17,2018-08-31,11,0,C,Valentina,Epsilon,da Costa,Concluído
2018-08-17,12,2018-10-30,2018-11-07,7,0,A,Ana Clara,Epsilon,da Cunha,Concluído
2018-08-20,14,2018-10-30,2018-11-16,14,2,B,Maria Eduarda,Epsilon,Gonçalves da Cunha S/A,Concluído
2018-08-20,20,2018-10-11,2018-10-24,10,1,F,Agatha,Kappa,Vieira,Concluído
2018-08-20,3,2018-09-20,2018-09-21,2,0,E,Agatha,Kappa,Ribeiro,Concluído
2018-08-20,13,2018-10-19,2018-10-26,6,2,E,Agatha,Kappa,da Cruz,Concluído
2018-08-20,20,2018-10-19,2018-11-14,19,1,A,Ana Clara,Epsilon,da Paz Moreira - EI,Concluído
2018-08-20,11,2018-10-08,2018-10-19,10,0,A,Emanuelly,Theta,Cunha S/A,Concluído
2018-08-21,20,2018-11-02,2018-11-23,16,0,B,Valentina,Kappa,Alves Duarte Ltda.,Concluído
2018-08-21,16,2018-09-21,2018-10-08,12,0,G,Agatha,Kappa,Oliveira,Concluído
2018-08-21,17,2018-09-27,2018-10-19,17,0,C,Valentina,Epsilon,Teixeira S/A,Concluído
2018-08-21,9,2018-09-28,2018-10-03,4,1,E,Mirella,Kappa,da Paz Moreira - EI,Concluído
2018-08-22,8,2018-08-28,2018-09-07,9,2,E,Maria Eduarda,Kappa,Nascimento Viana - ME,Concluído
2018-08-22,15,2018-10-26,2018-11-07,9,1,D,Maria Eduarda,Kappa,Santos Melo - EI,Concluído
2018-08-23,3,2018-11-02,2018-11-05,2,2,C,Carolina,Kappa,Campos Rezende - ME,Concluído
2018-08-23,12,2018-10-26,2018-11-09,11,0,B,Maria Eduarda,Epsilon,da Cruz Farias - ME,Concluído
2018-08-23,9,2018-09-21,2018-10-01,7,1,F,Valentina,Chi,Duarte,Concluído
2018-08-23,19,2018-09-12,2018-09-28,13,0,D,Carolina,Epsilon,Rocha Porto - ME,Concluído
2018-08-24,10,2018-11-16,2018-11-29,10,0,A,Carolina,Kappa,Melo,Concluído
2018-08-24,17,2018-08-24,2018-09-10,12,3,F,Mirella,Kappa,Carvalho Oliveira - ME,Concluído
2018-08-24,3,2018-10-08,2018-10-11,4,1,C,Lara,Kappa,Cavalcanti,Concluído
2018-08-24,14,2018-09-24,2018-10-02,7,0,B,Agatha,Theta,Teixeira S/A,Concluído
2018-08-24,13,2018-11-19,2018-12-03,11,0,B,Maria Eduarda,Theta,das Neves da Rocha e Filhos,Concluído
2018-08-24,17,2018-08-31,2018-09-18,13,0,D,Brenda,Kappa,Pereira Oliveira S.A.,Concluído
2018-08-24,17,2018-11-13,2018-11-22,8,0,E,Mirella,Theta,Azevedo S/A,Concluído
2018-08-24,1,2018-11-06,2018-11-06,1,0,D,Emanuelly,Epsilon,da Cruz,Concluído
2018-08-24,9,2018-11-09,2018-11-22,10,2,B,Mirella,Theta,da Conceição - EI,Concluído
2018-08-24,18,2018-09-14,2018-09-24,7,0,G,Lara,Kappa,Rezende Ltda.,Concluído
2018-08-27,7,2018-11-09,2018-11-15,5,0,G,Mirella,Chi,Cardoso da Mota S/A,Concluído
2018-08-27,14,2018-09-11,2018-09-27,13,2,D,Ana Clara,Epsilon,Oliveira,Concluído
2018-08-27,11,2018-10-26,2018-11-09,11,0,B,Maria Eduarda,Kappa,da Rocha,Concluído
2018-08-27,20,2018-10-11,2018-11-02,17,0,B,Emanuelly,Theta,Santos S.A.,Concluído
2018-08-27,9,2018-10-26,2018-11-08,10,0,C,Valentina,Kappa,Araújo,Concluído
2018-08-27,9,2018-10-29,2018-11-05,6,1,C,Mirella,Epsilon,da Cruz,Concluído
2018-08-28,19,2018-10-22,2018-11-07,13,0,A,Ana Clara,Kappa,Cunha S/A,Concluído
2018-08-28,9,2018-09-21,2018-09-25,3,0,C,Maria Eduarda,Epsilon,Carvalho,Concluído
2018-08-28,19,2018-10-29,2018-11-20,17,2,C,Carolina,Epsilon,Silva,Concluído
2018-08-28,3,2018-09-20,2018-09-21,2,0,F,Lara,Kappa,Silveira S.A.,Concluído
2018-08-28,1,2018-10-09,2018-10-09,1,1,D,Ana Clara,Theta,Almeida da Mota - EI,Concluído
2018-08-28,4,2018-10-19,2018-10-24,4,0,E,Valentina,Epsilon,Gonçalves Pinto - ME,Concluído
2018-08-28,5,2018-08-30,2018-09-04,4,0,G,Lara,Kappa,Nascimento,Concluído
2018-08-29,3,2018-09-21,2018-09-24,2,1,F,Brenda,Epsilon,Pinto,Concluído
2018-08-29,7,2018-08-31,2018-09-06,5,0,B,Agatha,Theta,Pinto da Cruz - EI,Concluído
2018-08-29,9,2018-09-07,2018-09-19,9,2,C,Valentina,Chi,das Neves - EI,Concluído
2018-08-30,16,2018-10-17,2018-10-25,7,3,A,Valentina,Kappa,Carvalho Oliveira - ME,Concluído
2018-08-30,8,2018-11-08,2018-11-14,5,1,B,Emanuelly,Kappa,Barbosa Moura - EI,Concluído
2018-08-30,5,2018-11-02,2018-11-07,4,0,B,Agatha,Theta,Novaes,Concluído
2018-08-30,18,2018-09-06,2018-09-25,14,0,A,Maria Eduarda,Theta,da Paz Moreira - EI,Concluído
2018-08-30,7,2018-09-14,2018-09-20,5,0,C,Valentina,Kappa,Martins,Concluído
2018-08-30,7,2018-11-15,2018-11-21,5,2,D,Maria Eduarda,Epsilon,Aragão,Concluído
2018-08-30,20,2018-11-23,2018-12-21,21,0,G,Maria Eduarda,Epsilon,Ribeiro,Concluído
2018-08-31,8,2018-09-27,2018-10-02,4,1,C,Brenda,Epsilon,Dias,Concluído
2018-08-31,17,2018-11-23,2018-12-05,9,0,G,Carolina,Epsilon,Carvalho,Concluído
2018-08-31,9,2018-11-09,2018-11-22,10,1,F,Brenda,Epsilon,Ferreira,Concluído
2018-08-31,16,2018-11-02,2018-11-23,16,0,F,Mirella,Kappa,Cardoso,Concluído
2018-08-31,7,2018-11-27,2018-12-06,8,0,E,Valentina,Kappa,da Costa,Concluído
2018-08-31,18,2018-10-09,2018-11-02,19,0,F,Ana Clara,Epsilon,Correia,Concluído
2018-08-31,9,2018-09-17,2018-09-28,10,0,B,Agatha,Chi,Silva Vieira Ltda.,Concluído
2018-08-31,10,2018-11-07,2018-11-19,9,0,B,Helena,Zeta,Cavalcanti,Concluído
2018-08-31,2,2018-09-11,2018-09-12,2,0,G,Ana Clara,Theta,Monteiro Ltda.,Concluído
2018-08-31,9,2018-10-08,2018-10-12,5,0,C,Lara,Theta,Melo,Concluído
2018-08-31,20,2018-10-05,2018-10-26,16,0,E,Helena,Epsilon,Gomes,Concluído
2018-08-31,3,2018-10-12,2018-10-15,2,3,E,Carolina,Epsilon,da Cunha Fogaça - EI,Concluído
2018-09-03,12,2018-10-31,2018-11-12,9,0,C,Carolina,Kappa,da Luz - EI,Concluído
2018-09-03,1,2018-11-23,2018-11-23,1,0,C,Mirella,Epsilon,Alves Peixoto e Filhos,Concluído
2018-09-03,15,2018-09-07,2018-09-17,7,1,G,Agatha,Zeta,Oliveira,Concluído
2018-09-03,9,2018-10-29,2018-11-02,5,0,C,Ana Clara,Theta,Rezende,Concluído
2018-09-03,18,2018-10-05,2018-11-02,21,0,D,Emanuelly,Epsilon,Pinto,Concluído
2018-09-03,11,2018-09-25,2018-10-01,5,0,A,Helena,Kappa,Barros,Concluído
2018-09-04,11,2018-11-30,2018-12-06,5,0,B,Helena,Theta,Caldeira,Concluído
2018-09-04,11,2018-10-22,2018-11-02,10,2,A,Carolina,Theta,da Cunha Fogaça - EI,Concluído
2018-09-05,12,2018-10-05,2018-10-16,8,1,E,Emanuelly,Chi,Ribeiro - ME,Concluído
2018-09-05,16,2018-12-03,2018-12-26,18,0,B,Ana Clara,Epsilon,Cunha S/A,Concluído
2018-09-05,17,2018-11-14,2018-12-05,16,0,C,Mirella,Chi,Silva Vieira Ltda.,Concluído
2018-09-05,13,2018-11-05,2018-11-22,14,0,A,Valentina,Kappa,Cardoso da Mota S/A,Concluído
2018-09-05,15,2018-11-02,2018-11-16,11,0,F,Carolina,Epsilon,Nunes,Concluído
2018-09-05,20,2018-10-04,2018-10-26,17,2,D,Helena,Kappa,Novaes,Concluído
2018-09-05,1,2018-12-03,2018-12-03,1,0,A,Brenda,Epsilon,Castro S/A,Concluído
2018-09-05,4,2018-10-26,2018-10-30,3,0,F,Maria Eduarda,Theta,Peixoto,Concluído
2018-09-05,20,2018-11-22,2018-12-20,21,0,G,Maria Eduarda,Kappa,Ramos Jesus S.A.,Concluído
2018-09-05,14,2018-11-30,2018-12-19,14,1,E,Agatha,Kappa,Vieira,Concluído
2018-09-05,13,2018-09-21,2018-10-05,11,0,G,Valentina,Epsilon,Rocha Jesus S/A,Concluído
2018-09-06,19,2018-11-28,2018-12-12,11,1,B,Brenda,Kappa,Oliveira,Concluído
2018-09-06,17,2018-11-30,2018-12-13,10,0,D,Brenda,Epsilon,Silva,Concluído
2018-09-06,16,2018-10-19,2018-11-09,16,2,A,Lara,Kappa,Viana da Rocha S/A,Concluído
2018-09-06,19,2018-11-27,2018-12-21,19,0,A,Helena,Theta,Carvalho,Concluído
2018-09-06,14,2018-11-06,2018-11-23,14,0,G,Brenda,Kappa,Jesus Costa e Filhos,Concluído
2018-09-06,11,2018-11-19,2018-11-27,7,0,B,Brenda,Kappa,Melo,Concluído
2018-09-07,15,2018-10-29,2018-11-08,9,0,C,Mirella,Theta,Melo Cardoso Ltda.,Concluído
2018-09-07,7,2018-10-26,2018-11-05,7,0,F,Valentina,Chi,Souza Ribeiro Ltda.,Concluído
2018-09-07,3,2018-10-19,2018-10-19,1,2,G,Agatha,Chi,Vieira,Concluído
2018-09-07,7,2018-10-08,2018-10-12,5,2,F,Helena,Zeta,Melo,Concluído
2018-09-07,15,2018-09-14,2018-09-27,10,0,C,Helena,Kappa,Monteiro,Concluído
2018-09-07,17,2018-10-11,2018-11-02,17,0,G,Mirella,Kappa,da Paz Ltda.,Concluído
2018-09-07,12,2018-11-26,2018-12-05,8,2,B,Agatha,Epsilon,Santos Gomes - ME,Concluído
2018-09-07,11,2018-09-28,2018-10-12,11,0,F,Lara,Kappa,da Cruz,Concluído
2018-09-07,13,2018-09-19,2018-09-28,8,1,B,Helena,Kappa,Caldeira,Concluído
2018-09-07,17,2018-10-02,2018-10-10,7,1,B,Lara,Epsilon,das Neves - EI,Concluído
2018-09-07,17,2018-10-15,2018-10-25,9,0,D,Maria Eduarda,Kappa,Ramos,Concluído
2018-09-07,11,2018-10-22,2018-10-31,8,0,C,Emanuelly,Kappa,Nogueira,Concluído
2018-09-07,5,2018-10-30,2018-11-02,4,0,B,Emanuelly,Kappa,Rezende,Concluído
2018-09-07,2,2018-11-20,2018-11-22,3,0,G,Mirella,Kappa,Rocha Porto e Filhos,Concluído
2018-09-07,10,2018-11-23,2018-12-06,10,0,B,Valentina,Kappa,Costa,Concluído
2018-09-07,2,2018-10-16,2018-10-17,2,0,G,Ana Clara,Kappa,Nascimento Viana - ME,Concluído
2018-09-07,17,2018-10-05,2018-10-29,17,0,F,Brenda,Kappa,Melo,Concluído
2018-09-10,9,2018-10-12,2018-10-16,3,2,A,Valentina,Kappa,da Cruz,Concluído
2018-09-10,9,2018-10-02,2018-10-12,9,0,B,Valentina,Zeta,Monteiro Ltda.,Concluído
2018-09-10,8,2018-11-15,2018-11-21,5,1,F,Helena,Epsilon,Carvalho,Concluído
2018-09-10,17,2018-11-01,2018-11-21,15,3,B,Valentina,Kappa,Rocha Porto e Filhos,Concluído
2018-09-10,4,2018-10-15,2018-10-19,5,1,C,Helena,Kappa,Azevedo Caldeira - ME,Concluído
2018-09-10,8,2018-11-30,2018-12-05,4,0,B,Carolina,Theta,da Cunha,Concluído
2018-09-11,15,2018-10-05,2018-10-22,12,2,G,Brenda,Kappa,Cavalcanti e Filhos,Concluído
2018-09-11,13,2018-11-15,2018-11-28,10,0,E,Ana Clara,Epsilon,Silveira Fernandes S.A.,Concluído
2018-09-11,5,2018-09-25,2018-09-28,4,0,C,Valentina,Epsilon,Gonçalves da Cunha S/A,Concluído
2018-09-11,18,2018-12-03,2018-12-24,16,0,A,Brenda,Zeta,Castro - ME,Concluído
2018-09-11,16,2018-10-19,2018-11-07,14,0,C,Maria Eduarda,Chi,da Costa,Concluído
2018-09-11,3,2018-10-18,2018-10-19,2,0,D,Ana Clara,Epsilon,Moura,Concluído
2018-09-11,3,2018-09-13,2018-09-14,2,1,C,Brenda,Kappa,Ramos Jesus S.A.,Concluído
2018-09-12,1,2018-09-21,2018-09-21,1,0,F,Emanuelly,Kappa,Campos e Filhos,Concluído
2018-09-12,10,2018-11-20,2018-11-29,8,0,D,Emanuelly,Kappa,Pinto,Concluído
2018-09-12,12,2018-10-18,2018-10-24,5,0,E,Mirella,Kappa,da Costa,Concluído
2018-09-12,6,2018-10-11,2018-10-17,5,0,B,Lara,Kappa,Lima Nunes S.A.,Concluído
2018-09-14,19,2018-10-19,2018-11-13,18,0,D,Carolina,Kappa,Ribeiro - ME,Concluído
2018-09-14,17,2018-11-09,2018-11-20,8,0,D,Helena,Kappa,Fogaça Cardoso e Filhos,Concluído
2018-09-14,17,2018-10-09,2018-10-26,14,3,B,Emanuelly,Theta,Silva e Filhos,Concluído
2018-09-14,14,2018-11-06,2018-11-14,7,3,E,Brenda,Kappa,Sales,Concluído
2018-09-14,10,2018-11-05,2018-11-09,5,0,F,Agatha,Epsilon,da Cunha,Concluído
2018-09-14,1,2018-12-12,2018-12-12,1,0,F,Mirella,Kappa,Pereira Aragão - ME,Concluído
2018-09-14,5,2018-09-21,2018-09-28,6,2,E,Carolina,Chi,Gonçalves Pinto - ME,Concluído
2018-09-14,17,2018-10-19,2018-11-02,11,0,F,Helena,Theta,Moreira - EI,Concluído
2018-09-14,7,2018-10-23,2018-10-29,5,1,D,Mirella,Epsilon,Farias,Concluído
2018-09-14,6,2018-12-13,2018-12-17,3,0,F,Valentina,Kappa,Nogueira,Concluído
2018-09-14,12,2018-09-18,2018-10-01,10,0,B,Helena,Kappa,Moraes S/A,Concluído
2018-09-17,11,2018-10-10,2018-10-18,7,2,F,Maria Eduarda,Kappa,Almeida,Concluído
2018-09-17,20,2018-10-02,2018-10-15,10,1,B,Helena,Epsilon,Cunha,Concluído
2018-09-17,1,2018-10-05,2018-10-05,1,0,F,Emanuelly,Zeta,da Luz,Concluído
2018-09-17,17,2018-11-19,2018-12-07,15,0,C,Helena,Epsilon,Pereira,Concluído
2018-09-17,16,2018-10-16,2018-11-05,15,0,E,Valentina,Epsilon,da Paz Moreira - EI,Concluído
2018-09-17,8,2018-12-03,2018-12-07,5,0,D,Helena,Epsilon,Peixoto,Concluído
2018-09-17,9,2018-11-21,2018-11-30,8,0,A,Agatha,Kappa,Oliveira,Concluído
2018-09-17,2,2018-09-17,2018-09-18,2,1,C,Emanuelly,Theta,Oliveira,Concluído
2018-09-17,7,2018-09-19,2018-09-27,7,0,D,Maria Eduarda,Chi,Santos Melo - EI,Concluído
2018-09-18,3,2018-11-13,2018-11-14,2,0,A,Emanuelly,Theta,Farias,Concluído
2018-09-18,17,2018-09-28,2018-10-12,11,2,B,Valentina,Epsilon,Costa S/A,Concluído
2018-09-18,17,2018-10-12,2018-10-29,12,1,D,Ana Clara,Theta,Fogaça Cardoso e Filhos,Concluído
2018-09-18,20,2018-11-05,2018-11-15,9,0,E,Mirella,Kappa,da Cunha,Concluído
2018-09-19,8,2018-10-24,2018-11-02,8,0,E,Maria Eduarda,Chi,Cunha S/A,Concluído
2018-09-19,11,2018-12-07,2018-12-14,6,0,A,Valentina,Kappa,Nunes,Concluído
2018-09-19,16,2018-12-04,2018-12-24,15,2,G,Maria Eduarda,Kappa,Araújo Ltda.,Concluído
2018-09-19,6,2018-12-10,2018-12-18,7,0,A,Carolina,Theta,Rezende,Concluído
2018-09-19,19,2018-11-30,2018-12-14,11,1,D,Brenda,Theta,Rezende,Concluído
2018-09-19,20,2018-12-05,2018-12-25,15,0,D,Emanuelly,Epsilon,Oliveira,Concluído
2018-09-20,11,2018-10-24,2018-11-02,8,0,F,Agatha,Kappa,Melo,Concluído
2018-09-20,9,2018-10-16,2018-10-19,4,2,G,Valentina,Theta,das Neves - EI,Concluído
2018-09-20,8,2018-11-02,2018-11-09,6,0,F,Emanuelly,Epsilon,da Luz,Concluído
2018-09-20,11,2018-10-05,2018-10-18,10,0,D,Ana Clara,Kappa,Vieira,Concluído
2018-09-20,13,2018-09-27,2018-10-08,8,3,B,Brenda,Epsilon,Oliveira Gomes S/A,Concluído
2018-09-20,7,2018-11-27,2018-12-06,8,0,C,Lara,Chi,Nascimento Viana - ME,Concluído
2018-09-21,15,2018-11-29,2018-12-07,7,0,B,Lara,Kappa,Monteiro Ltda.,Concluído
2018-09-21,3,2018-10-19,2018-10-23,3,0,D,Agatha,Kappa,Martins,Concluído
2018-09-21,20,2018-10-12,2018-11-05,17,0,G,Maria Eduarda,Theta,Ferreira,Concluído
2018-09-21,9,2018-10-17,2018-10-26,8,2,A,Brenda,Kappa,Santos S.A.,Concluído
2018-09-21,17,2018-12-14,2018-12-27,10,1,E,Valentina,Epsilon,Gonçalves da Cunha S/A,Concluído
2018-09-21,11,2018-11-09,2018-11-15,5,0,G,Brenda,Theta,Pinto,Concluído
2018-09-21,19,2018-10-12,2018-11-01,15,0,F,Lara,Theta,Martins,Concluído
2018-09-21,13,2018-10-01,2018-10-18,14,0,A,Lara,Epsilon,da Luz,Concluído
2018-09-21,6,2018-10-11,2018-10-17,5,0,F,Ana Clara,Chi,da Cruz da Conceição Ltda.,Concluído
2018-09-21,5,2018-12-14,2018-12-20,5,0,D,Agatha,Kappa,Caldeira,Concluído
2018-09-21,4,2018-11-02,2018-11-07,4,0,B,Lara,Epsilon,Martins,Concluído
2018-09-21,2,2018-11-19,2018-11-20,2,0,C,Mirella,Kappa,Azevedo,Concluído
2018-09-21,1,2018-10-19,2018-10-19,1,0,F,Emanuelly,Theta,Cavalcanti,Concluído
2018-09-21,20,2018-11-01,2018-11-16,12,3,C,Valentina,Theta,Ferreira,Concluído
2018-09-24,9,2018-11-01,2018-11-08,6,0,G,Valentina,Epsilon,Cavalcanti,Concluído
2018-09-25,15,2018-12-04,2018-12-21,14,0,D,Agatha,Kappa,Novaes,Concluído
2018-09-25,4,2018-11-06,2018-11-09,4,0,C,Brenda,Kappa,Pinto,Concluído
2018-09-25,5,2018-10-26,2018-11-02,6,2,D,Valentina,Zeta,Azevedo Caldeira - ME,Concluído
2018-09-26,11,2018-10-26,2018-11-02,6,1,B,Agatha,Epsilon,da Paz Moreira - EI,Concluído
2018-09-26,15,2018-10-09,2018-10-24,12,0,G,Emanuelly,Kappa,Silva,Concluído
2018-09-26,18,2018-10-01,2018-10-12,10,1,B,Ana Clara,Zeta,Costa,Concluído
2018-09-26,11,2018-11-19,2018-11-29,9,0,G,Valentina,Kappa,Duarte Melo Ltda.,Concluído
2018-09-26,9,2018-11-02,2018-11-15,10,0,D,Lara,Kappa,Cunha,Concluído
2018-09-26,6,2018-12-20,2018-12-28,7,1,D,Maria Eduarda,Kappa,Melo,Concluído
2018-09-26,16,2018-10-17,2018-11-07,16,0,B,Valentina,Theta,da Cruz da Conceição Ltda.,Concluído
2018-09-26,19,2018-12-21,2019-01-17,20,3,F,Helena,Epsilon,Barros,Concluído
2018-09-27,14,2018-12-07,2018-12-19,9,1,A,Helena,Kappa,Vieira,Concluído
2018-09-27,8,2018-11-09,2018-11-19,7,1,B,Mirella,Kappa,Farias,Concluído
2018-09-27,16,2018-11-08,2018-11-28,15,0,A,Valentina,Epsilon,das Neves,Concluído
2018-09-27,2,2018-11-05,2018-11-07,3,2,G,Carolina,Kappa,Barbosa e Filhos,Concluído
